id,name,date,value
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-04T22:00Z,37900
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-04T23:00Z,38176
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05,39390
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T01:00Z,41302
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T02:00Z,41489
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T03:00Z,41323
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T04:00Z,40368
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T05:00Z,38743
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T06:00Z,37046
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T07:00Z,35687
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T08:00Z,35266
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T09:00Z,35302
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T10:00Z,35812
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T11:00Z,37306
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T12:00Z,40069
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T13:00Z,43877
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T14:00Z,45810
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T15:00Z,44779
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T16:00Z,43459
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T17:00Z,42151
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T18:00Z,40655
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T19:00Z,39409
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T20:00Z,38649
EBA.TEX-ALL.DF.H,"Day-ahead demand forecast for Texas (region), hourly - UTC time",2021-01-05T21:00Z,37936
